CustomerID,Country,TotalQuantity,TotalSpent,Frequency,AvgTicket,UniqueProducts,AvgUnitPrice,Recency,LastPurchase
15839,United Kingdom,675,1048.49,3,349.49666666666667,56,2.1283870967741936,33,2011-11-06 13:54:00
15840,United Kingdom,396,355.56,2,177.78,26,1.961111111111111,59,2011-10-12 09:08:00
15841,United Kingdom,942,1224.06,4,306.015,36,1.416808510638298,73,2011-09-28 12:15:00
15843,United Kingdom,27,118.95000000000002,1,118.95000000000002,8,7.14375,304,2011-02-09 10:19:00
15844,United Kingdom,134,130.73999999999998,1,130.73999999999998,11,1.7936363636363637,46,2011-10-24 15:19:00
15845,United Kingdom,1926,3711.77,8,463.97125,97,2.730144927536232,18,2011-11-22 09:42:00
15847,United Kingdom,449,389.27,2,194.635,22,3.35,38,2011-11-01 14:41:00
15850,United Kingdom,302,238.85,2,119.425,87,1.5638144329896908,19,2011-11-20 14:14:00
15852,United Kingdom,48,160.71,2,80.355,22,3.355,187,2011-06-06 11:22:00
15853,United Kingdom,135,110.8,1,110.8,29,1.4693333333333334,52,2011-10-19 10:38:00
15854,United Kingdom,939,2974.65,12,247.88750000000002,105,2.9360714285714287,4,2011-12-05 13:39:00
15855,United Kingdom,470,712.24,5,142.448,59,1.886,137,2011-07-26 10:20:00
15856,United Kingdom,11005,16387.57,27,606.947037037037,295,1.7719379844961243,4,2011-12-05 17:09:00
15857,United Kingdom,308,297.0,1,297.0,14,0.9428571428571428,19,2011-11-21 12:18:00
15858,United Kingdom,1167,1438.85,5,287.77,145,2.3072774869109947,16,2011-11-24 12:48:00
15860,United Kingdom,440,977.21,8,122.15125,105,3.4395070422535214,41,2011-10-30 11:25:00
15861,United Kingdom,2544,3165.36,8,395.67,339,1.871190476190476,12,2011-11-27 15:59:00
15862,United Kingdom,585,832.88,4,208.22,142,2.7378911564625854,8,2011-12-01 13:28:00
15863,United Kingdom,19,68.84,2,34.42,18,3.708888888888889,26,2011-11-14 12:49:00
15864,United Kingdom,1192,1936.3200000000002,6,322.72,16,2.7265,22,2011-11-17 13:32:00
15865,United Kingdom,368,895.13,3,298.37666666666667,37,5.611,41,2011-10-30 12:43:00
15866,United Kingdom,126,230.53,1,230.53,43,3.8722222222222222,101,2011-08-30 14:09:00
15867,United Kingdom,2054,3812.64,15,254.176,302,3.4156399132321043,5,2011-12-04 13:32:00
15869,United Kingdom,175,149.64,2,74.82,13,2.1420000000000003,277,2011-03-07 17:23:00
15870,United Kingdom,335,354.09000000000003,1,354.09000000000003,68,1.801842105263158,33,2011-11-07 10:58:00
15872,United Kingdom,212,360.93,2,180.465,101,2.07296875,15,2011-11-25 11:55:00
15874,United Kingdom,2534,4405.88,7,629.4114285714286,110,5.8974166666666665,64,2011-10-07 12:31:00
15877,United Kingdom,371,493.28,2,246.64,122,1.8717829457364341,2,2011-12-08 11:53:00
15880,United Kingdom,211,343.28000000000003,1,343.28000000000003,95,2.1701904761904762,369,2010-12-05 13:00:00
15881,United Kingdom,260,501.39000000000004,5,100.278,26,3.3168965517241378,312,2011-01-31 16:59:00
15882,United Kingdom,276,516.36,4,129.09,23,1.9078260869565218,199,2011-05-25 11:35:00
15883,United Kingdom,223,396.48,2,198.24,42,2.9546938775510205,2,2011-12-07 17:05:00
15885,United Kingdom,111,379.35,3,126.45,18,5.686111111111111,93,2011-09-08 10:43:00
15886,United Kingdom,147,181.09,1,181.09,12,2.9975,60,2011-10-10 14:25:00
15888,United Kingdom,76,168.31,1,168.31,11,2.464166666666667,81,2011-09-20 12:30:00
15889,United Kingdom,215,446.87,2,223.435,79,2.8899999999999997,157,2011-07-06 11:10:00
15891,United Kingdom,442,524.52,1,524.52,60,2.651774193548387,227,2011-04-27 12:35:00
15894,United Kingdom,168,263.55,2,131.775,35,2.0119512195121954,253,2011-03-31 13:50:00
15895,United Kingdom,94,179.17,1,179.17,11,1.9845454545454544,150,2011-07-13 10:27:00
15897,United Kingdom,261,222.05,2,111.025,17,2.0920833333333335,194,2011-05-29 13:50:00
15898,United Kingdom,570,1388.88,5,277.776,70,3.322674418604651,1,2011-12-08 15:23:00
15899,United Kingdom,39,56.25,1,56.25,4,4.125,369,2010-12-06 10:36:00
15900,United Kingdom,221,351.11,1,351.11,44,2.0315686274509805,24,2011-11-16 12:19:00
15901,United Kingdom,384,363.88,3,121.29333333333334,102,2.0995689655172414,17,2011-11-23 12:43:00
15903,United Kingdom,2410,5126.76,7,732.3942857142857,46,2.245135135135135,10,2011-11-30 08:08:00
15904,United Kingdom,84,164.68,1,164.68,30,2.953333333333333,8,2011-12-01 14:50:00
15906,United Kingdom,544,1567.69,7,223.9557142857143,113,3.3830666666666667,20,2011-11-20 12:24:00
15907,United Kingdom,509,967.45,3,322.48333333333335,175,2.590240963855422,4,2011-12-06 12:21:00
15909,United Kingdom,98,191.94,1,191.94,7,1.8599999999999999,174,2011-06-19 10:38:00
15910,United Kingdom,1015,1232.18,8,154.0225,215,1.8127340823970037,1,2011-12-09 10:51:00
15912,United Kingdom,185,264.62,2,132.31,19,2.0957894736842104,178,2011-06-14 14:29:00
15916,United Kingdom,757,1528.09,8,191.01125,124,3.7222580645161294,16,2011-11-23 13:46:00
15917,United Kingdom,42,123.1,1,123.1,12,5.1499999999999995,248,2011-04-06 10:40:00
15918,United Kingdom,153,334.23,2,167.115,33,2.5142499999999997,191,2011-06-02 11:42:00
15919,United Kingdom,545,639.89,2,319.945,103,2.4646153846153847,20,2011-11-20 11:28:00
15920,United Kingdom,99,167.5,4,41.875,53,2.1593333333333335,154,2011-07-08 15:31:00
15921,United Kingdom,166,336.03000000000003,1,336.03000000000003,24,3.7872000000000003,173,2011-06-20 11:03:00
15922,United Kingdom,138,369.5,1,369.5,11,4.409090909090909,373,2010-12-01 13:51:00
15923,United Kingdom,122,127.08,1,127.08,21,2.814761904761905,373,2010-12-02 12:16:00
15925,United Kingdom,93,207.15,1,207.15,12,2.8958333333333335,194,2011-05-29 15:35:00
15930,United Kingdom,139,426.63,1,426.63,21,4.022857142857143,67,2011-10-03 14:52:00
15932,United Kingdom,2325,2495.87,8,311.98375,93,1.4927826086956522,4,2011-12-05 17:13:00
15933,United Kingdom,885,1107.46,3,369.15333333333336,63,2.1356756756756754,21,2011-11-18 13:14:00
15935,United Kingdom,115,416.86,2,208.43,12,27.295,239,2011-04-14 13:27:00
15937,United Kingdom,73,145.35,1,145.35,7,2.3714285714285714,64,2011-10-06 15:48:00
15938,United Kingdom,240,404.58,5,80.916,13,2.320555555555556,112,2011-08-19 12:56:00
15939,United Kingdom,4728,6115.01,15,407.6673333333334,28,1.7944736842105262,90,2011-09-11 11:30:00
15940,United Kingdom,4,35.8,1,35.8,1,8.95,311,2011-02-01 16:18:00
15942,United Kingdom,232,337.44,1,337.44,14,2.657857142857143,134,2011-07-29 09:01:00
15944,United Kingdom,50,325.1,1,325.1,6,5.083333333333333,277,2011-03-08 10:33:00
15945,United Kingdom,52,181.0,1,181.0,2,2.75,365,2010-12-09 13:14:00
15947,United Kingdom,898,1708.24,1,1708.24,29,4.022068965517241,83,2011-09-18 10:46:00
15948,United Kingdom,567,955.24,2,477.62,51,2.5215,8,2011-12-01 15:32:00
15949,United Kingdom,284,364.72,2,182.36,12,1.8247368421052632,17,2011-11-23 09:09:00
15950,United Kingdom,729,1765.51,4,441.3775,86,3.335,32,2011-11-08 11:09:00
15951,United Kingdom,313,708.22,2,354.11,36,3.700731707317073,9,2011-12-01 08:34:00
15952,United Kingdom,399,806.57,4,201.6425,65,3.2756043956043954,34,2011-11-06 11:18:00
15953,United Kingdom,892,1659.3799999999999,8,207.42249999999999,63,2.719795918367347,15,2011-11-24 15:32:00
15955,United Kingdom,2135,4416.26,14,315.44714285714286,137,2.833169398907104,24,2011-11-15 14:15:00
15957,United Kingdom,211,428.89,1,428.89,40,2.787857142857143,32,2011-11-08 12:14:00
15958,United Kingdom,33,104.35,1,104.35,7,3.9842857142857144,74,2011-09-26 13:41:00
15963,United Kingdom,298,470.76,2,235.38,26,2.41,20,2011-11-20 11:33:00
15965,United Kingdom,453,845.64,4,211.41,88,2.287704918032787,17,2011-11-22 16:44:00
15967,United Kingdom,211,418.83,2,209.415,73,2.8676190476190477,23,2011-11-16 15:41:00
15969,United Kingdom,124,666.1,3,222.03333333333333,20,7.0825000000000005,3,2011-12-07 11:06:00
15970,United Kingdom,116,314.1,1,314.1,11,2.6,304,2011-02-09 12:08:00
15971,United Kingdom,1717,4199.85,12,349.9875,10,2.3254285714285716,18,2011-11-22 12:50:00
15973,United Kingdom,106,307.82000000000005,1,307.82000000000005,4,4.4275,367,2010-12-08 11:42:00
15974,United Kingdom,2262,3442.15,7,491.7357142857143,141,2.819545454545455,39,2011-10-31 13:13:00
15975,United Kingdom,243,371.01,1,371.01,24,2.1433333333333335,84,2011-09-16 13:33:00
15976,United Kingdom,277,430.94,2,215.47,83,2.4076530612244897,165,2011-06-27 13:00:00
15977,United Kingdom,1016,1054.73,2,527.365,48,2.9993846153846153,17,2011-11-22 13:29:00
15978,United Kingdom,888,1098.78,1,1098.78,49,1.9628571428571426,77,2011-09-23 15:21:00
15980,United Kingdom,1560,2398.86,3,799.62,40,2.072558139534884,89,2011-09-12 09:41:00
15981,United Kingdom,1866,3408.48,8,426.06,53,2.2077319587628867,25,2011-11-15 08:00:00
15983,United Kingdom,892,1475.02,4,368.755,82,2.1008849557522122,22,2011-11-17 17:34:00
15984,United Kingdom,1843,2837.67,10,283.767,217,2.730962962962963,3,2011-12-07 12:16:00
15985,United Kingdom,1086,1142.42,2,571.21,29,1.8202702702702702,123,2011-08-08 16:31:00
15986,United Kingdom,268,168.12,1,168.12,14,0.897142857142857,30,2011-11-09 15:17:00
15987,United Kingdom,1556,1451.28,7,207.32571428571427,110,2.154642857142857,12,2011-11-27 15:38:00
15988,United Kingdom,181,158.03,1,158.03,26,3.451851851851852,19,2011-11-20 13:23:00
15990,United Kingdom,443,792.11,2,396.055,52,3.0548076923076923,44,2011-10-26 15:58:00
15992,United Kingdom,17,41.989999999999995,1,41.989999999999995,3,6.109999999999999,4,2011-12-06 11:00:00
15993,United Kingdom,2051,2797.57,7,399.65285714285716,335,2.233713768115942,9,2011-12-01 10:45:00
15994,United Kingdom,177,427.07,1,427.07,31,3.388,55,2011-10-16 12:28:00
15996,United Kingdom,384,1060.68,6,176.78,103,3.9843076923076928,88,2011-09-12 15:14:00
15998,United Kingdom,2041,3089.97,5,617.9939999999999,370,2.5529446640316205,37,2011-11-03 12:45:00
16000,United Kingdom,5110,12393.7,3,4131.233333333334,9,3.3455555555555554,3,2011-12-07 12:17:00
16003,United Kingdom,1185,2735.37,5,547.074,82,5.018446601941747,30,2011-11-10 09:57:00
16005,United Kingdom,300,615.39,4,153.8475,173,2.3735779816513762,12,2011-11-27 13:47:00
16006,United Kingdom,84,101.4,1,101.4,8,1.5775000000000001,211,2011-05-12 13:12:00
16007,United Kingdom,1393,1701.94,4,425.485,221,1.78612987012987,48,2011-10-23 11:05:00
16008,United Kingdom,323,478.78,3,159.59333333333333,29,2.111515151515152,24,2011-11-16 10:32:00
16009,United Kingdom,378,992.71,4,248.1775,68,3.313888888888889,22,2011-11-17 16:51:00
16010,United Kingdom,210,407.5,3,135.83333333333334,62,2.2238372093023258,246,2011-04-08 10:14:00
16011,United Kingdom,2042,3362.71,16,210.169375,99,2.1162735849056604,8,2011-12-01 16:31:00
16012,United Kingdom,799,1415.29,3,471.7633333333333,87,2.5875531914893615,35,2011-11-04 13:25:00
16013,United Kingdom,15536,37130.6,47,790.0127659574467,30,2.803669064748201,4,2011-12-06 10:36:00
16014,United Kingdom,265,662.38,3,220.79333333333332,123,2.8024137931034483,38,2011-11-02 12:04:00
16015,United Kingdom,909,705.39,3,235.13,146,1.2462637362637363,4,2011-12-06 10:58:00
16016,United Kingdom,620,1508.76,8,188.595,156,2.9934468085106385,3,2011-12-06 14:35:00
16017,United Kingdom,102,211.88,1,211.88,26,2.675625,47,2011-10-23 12:56:00
16018,United Kingdom,190,408.90000000000003,2,204.45000000000002,26,3.3039285714285715,39,2011-10-31 14:13:00
16019,United Kingdom,1733,3786.2400000000002,9,420.6933333333334,133,3.3305,47,2011-10-24 11:51:00
16020,United Kingdom,487,851.01,3,283.67,42,2.4445652173913044,17,2011-11-23 11:18:00
16022,United Kingdom,261,628.28,1,628.28,68,3.3089473684210526,260,2011-03-24 13:16:00
16023,United Kingdom,358,719.81,3,239.93666666666664,90,3.1293069306930694,46,2011-10-24 16:34:00
16024,United Kingdom,398,251.24,1,251.24,61,1.11484375,12,2011-11-27 13:26:00
16025,United Kingdom,338,439.65999999999997,1,439.65999999999997,28,1.9764285714285712,30,2011-11-10 11:45:00
16026,United Kingdom,243,236.09,1,236.09,30,1.285625,43,2011-10-27 13:53:00
16027,United Kingdom,1147,934.62,6,155.77,11,13.510000000000002,92,2011-09-09 10:47:00
16029,United Kingdom,40208,81024.84,63,1286.1085714285714,44,36.04293388429752,39,2011-11-01 10:27:00
16030,United Kingdom,283,331.24,1,331.24,28,2.3137931034482757,310,2011-02-03 11:28:00
16031,United Kingdom,423,548.94,2,274.47,91,2.7897000000000003,92,2011-09-08 13:07:00
16033,United Kingdom,3539,8816.4,20,440.82,538,3.34532981530343,6,2011-12-04 12:44:00
16034,United Kingdom,242,437.7,3,145.9,18,2.5545454545454547,196,2011-05-27 16:17:00
16036,United Kingdom,716,758.92,2,379.46,55,2.1336363636363638,87,2011-09-13 14:53:00
16037,United Kingdom,428,855.02,3,285.00666666666666,37,3.1225641025641027,270,2011-03-15 09:13:00
16038,United Kingdom,244,471.78000000000003,3,157.26000000000002,24,3.19,8,2011-12-02 12:40:00
16040,United Kingdom,684,1313.55,3,437.84999999999997,57,3.9113846153846157,65,2011-10-05 13:47:00
16041,United Kingdom,1584,3166.4,3,1055.4666666666667,6,5.39,31,2011-11-09 12:25:00
16042,United Kingdom,755,1197.27,5,239.454,68,2.9728169014084505,22,2011-11-17 17:50:00
16043,United Kingdom,503,773.99,4,193.4975,30,4.506923076923077,38,2011-11-02 12:50:00
16045,United Kingdom,897,1340.7,4,335.175,71,2.8589156626506025,120,2011-08-12 12:41:00
16048,United Kingdom,144,256.44,2,128.22,8,1.62125,373,2010-12-01 15:28:00
16049,United Kingdom,793,1111.79,3,370.59666666666664,248,2.019967948717949,40,2011-10-30 13:19:00
16050,United Kingdom,278,137.9,1,137.9,10,2.585,174,2011-06-19 11:44:00
16052,United Kingdom,282,362.06,1,362.06,34,2.4885294117647057,54,2011-10-16 15:13:00
16053,United Kingdom,1793,1511.95,2,755.975,81,2.883809523809524,33,2011-11-07 11:21:00
16054,United Kingdom,380,783.9,1,783.9,70,3.998142857142857,145,2011-07-17 13:08:00
16055,United Kingdom,22,134.8,1,134.8,8,8.9875,221,2011-05-03 09:26:00
16056,United Kingdom,347,664.85,1,664.85,66,3.7658823529411762,45,2011-10-25 15:19:00
16057,United Kingdom,863,2263.12,7,323.30285714285714,109,4.028181818181818,16,2011-11-23 15:23:00
16059,United Kingdom,643,1459.8600000000001,6,243.31000000000003,126,3.109333333333333,66,2011-10-05 09:56:00
16062,United Kingdom,800,1153.62,4,288.405,50,2.7225,10,2011-11-30 12:15:00
16063,United Kingdom,262,335.32,1,335.32,23,2.242608695652174,260,2011-03-24 14:56:00
16065,United Kingdom,231,372.09,1,372.09,71,1.8732432432432433,365,2010-12-09 13:03:00
16066,United Kingdom,936,1521.87,5,304.37399999999997,77,3.1003921568627453,17,2011-11-23 11:54:00
16070,United Kingdom,457,852.15,2,426.075,32,2.1045454545454545,22,2011-11-17 15:50:00
16071,United Kingdom,180,326.24,1,326.24,21,2.737142857142857,45,2011-10-26 11:14:00
16072,United Kingdom,140,584.3199999999999,1,584.3199999999999,23,8.399565217391304,288,2011-02-24 14:32:00
16073,United Kingdom,48,122.39999999999999,1,122.39999999999999,1,2.55,297,2011-02-15 15:41:00
16076,United Kingdom,1435,2234.73,10,223.473,71,2.541007751937985,3,2011-12-06 14:59:00
16078,United Kingdom,16,79.2,1,79.2,1,4.95,284,2011-03-01 09:47:00
16079,United Kingdom,864,1352.0,3,450.6666666666667,18,2.9714285714285715,17,2011-11-23 12:48:00
16080,United Kingdom,128,217.16,2,108.58,10,1.7919999999999998,82,2011-09-19 10:42:00
16081,United Kingdom,1477,2806.9,5,561.38,175,2.7976211453744493,56,2011-10-14 13:06:00
16083,United Kingdom,908,1317.62,2,658.81,31,1.5748387096774195,101,2011-08-31 10:47:00
16084,United Kingdom,216,436.18,1,436.18,38,2.6457894736842107,299,2011-02-13 16:05:00
16085,United Kingdom,636,981.51,5,196.302,123,2.387125748502994,23,2011-11-16 13:24:00
16086,United Kingdom,511,1121.39,5,224.27800000000002,24,3.22025641025641,59,2011-10-11 13:09:00
16091,United Kingdom,154,315.06,2,157.53,16,2.841666666666667,155,2011-07-08 08:45:00
16092,United Kingdom,628,817.86,3,272.62,37,2.176862745098039,115,2011-08-17 10:46:00
16093,United Kingdom,20,17.0,1,17.0,1,0.85,107,2011-08-25 11:09:00
16094,United Kingdom,647,1078.23,4,269.5575,48,3.607936507936508,12,2011-11-28 12:45:00
16096,United Kingdom,155,320.62,1,320.62,12,13.269166666666669,264,2011-03-20 13:38:00
16097,United Kingdom,87,185.04999999999998,1,185.04999999999998,10,5.359999999999999,240,2011-04-13 13:47:00
16098,United Kingdom,613,2005.63,7,286.5185714285714,34,4.424626865671642,88,2011-09-13 09:59:00
16099,United Kingdom,434,731.9,3,243.96666666666667,29,1.8684615384615386,50,2011-10-20 13:13:00
16101,United Kingdom,757,1290.7,1,1290.7,76,2.4839473684210525,71,2011-09-30 10:18:00
16102,United Kingdom,942,1842.14,3,614.0466666666667,41,2.5987719298245615,42,2011-10-28 13:19:00
16103,United Kingdom,558,1429.64,6,238.27333333333334,30,4.607291666666667,7,2011-12-02 14:16:00
16104,United Kingdom,123,302.36,1,302.36,28,3.3613793103448275,62,2011-10-09 10:23:00
16105,United Kingdom,330,336.96,1,336.96,13,1.18,249,2011-04-05 10:13:00
16106,United Kingdom,74,108.38,1,108.38,6,1.5133333333333334,66,2011-10-05 10:37:00
16107,United Kingdom,1176,3204.1600000000003,7,457.7371428571429,16,4.36483870967742,18,2011-11-22 09:40:00
16108,United Kingdom,615,842.5,1,842.5,48,1.9610416666666666,85,2011-09-16 11:48:00
16109,United Kingdom,612,611.88,2,305.94,18,1.5788888888888888,219,2011-05-05 09:17:00
16110,United Kingdom,733,1337.48,3,445.82666666666665,283,2.2664406779661017,45,2011-10-25 14:35:00
16112,United Kingdom,574,195.73999999999998,4,48.934999999999995,15,0.5575,143,2011-07-19 14:28:00
16113,United Kingdom,176,161.38,1,161.38,30,2.6510000000000002,183,2011-06-09 16:16:00
16114,United Kingdom,43,135.75000000000003,1,135.75000000000003,8,3.34375,171,2011-06-22 10:13:00
16115,United Kingdom,1001,1667.97,8,208.49625,169,2.356901408450704,10,2011-11-30 11:32:00
16116,United Kingdom,248,612.78,1,612.78,34,4.36735294117647,212,2011-05-12 12:01:00
16117,United Kingdom,130,232.21,1,232.21,30,2.449,190,2011-06-03 11:42:00
16119,United Kingdom,240,423.36,2,211.68,14,2.131875,8,2011-12-01 15:11:00
16120,United Kingdom,878,1309.14,4,327.285,26,1.807,59,2011-10-11 14:22:00
16121,United Kingdom,586,867.11,2,433.555,170,1.965188679245283,57,2011-10-13 12:59:00
16122,United Kingdom,1128,684.4200000000001,4,171.10500000000002,26,1.583157894736842,73,2011-09-27 15:34:00
16123,United Kingdom,170,307.78,1,307.78,16,3.1075,52,2011-10-19 09:18:00
16124,United Kingdom,48,249.0,1,249.0,11,8.549999999999999,317,2011-01-26 14:45:00
16125,United Kingdom,124,289.35,1,289.35,13,3.209230769230769,367,2010-12-07 15:48:00
16126,United Kingdom,2125,6287.77,4,1571.9425,57,3.6533333333333333,29,2011-11-10 16:03:00
16127,United Kingdom,323,656.25,1,656.25,40,3.10625,39,2011-10-31 13:58:00
16128,United Kingdom,988,1880.22,5,376.044,76,2.425056179775281,18,2011-11-22 11:14:00
16131,United Kingdom,1802,3506.54,6,584.4233333333333,55,3.2437179487179484,52,2011-10-19 11:53:00
16133,United Kingdom,8887,14589.04,33,442.09212121212124,219,3.2128106508875742,4,2011-12-06 11:24:00
16134,United Kingdom,371,618.09,2,309.045,34,2.047428571428571,22,2011-11-18 10:05:00
16135,United Kingdom,209,517.55,1,517.55,21,3.4428571428571426,263,2011-03-22 12:30:00
16136,United Kingdom,440,709.38,3,236.46,35,2.655675675675676,60,2011-10-11 09:10:00
16139,United Kingdom,330,635.41,3,211.8033333333333,25,2.7732258064516127,19,2011-11-21 08:37:00
16140,United Kingdom,730,725.18,2,362.59,32,1.7917142857142858,66,2011-10-05 12:15:00
16141,United Kingdom,238,620.4,1,620.4,30,4.6883333333333335,88,2011-09-12 13:11:00
16142,United Kingdom,422,535.34,1,535.34,37,2.8767567567567567,250,2011-04-04 10:16:00
16143,United Kingdom,919,2424.94,6,404.1566666666667,75,4.138119658119658,3,2011-12-06 14:13:00
16144,United Kingdom,16,175.2,1,175.2,1,10.95,247,2011-04-07 10:09:00
16145,United Kingdom,3123,3799.4900000000002,11,345.40818181818184,134,2.2435267857142858,9,2011-12-01 10:33:00
16146,United Kingdom,427,734.13,3,244.71,26,2.0944827586206896,157,2011-07-05 14:20:00
16147,United Kingdom,246,375.0,1,375.0,22,3.9104545454545456,134,2011-07-29 09:57:00
16148,United Kingdom,72,76.32000000000001,1,76.32000000000001,1,1.06,296,2011-02-16 14:01:00
16149,United Kingdom,308,280.52,2,140.26,18,1.2538888888888888,5,2011-12-05 11:29:00
16150,United Kingdom,1047,2053.02,5,410.604,91,3.028974358974359,43,2011-10-28 12:39:00
16152,United Kingdom,642,1829.04,1,1829.04,29,5.976206896551724,269,2011-03-16 09:47:00
16153,United Kingdom,1073,1824.23,5,364.846,78,2.9908988764044944,50,2011-10-21 10:50:00
16156,United Kingdom,1308,3122.04,9,346.8933333333333,108,3.077,9,2011-12-01 12:42:00
16157,United Kingdom,347,656.69,3,218.89666666666668,12,3.445555555555556,16,2011-11-24 11:41:00
16159,United Kingdom,236,348.2,1,348.2,14,1.8714285714285714,282,2011-03-03 12:27:00
16160,United Kingdom,1162,1025.44,2,512.72,20,1.741,65,2011-10-05 14:19:00
16161,United Kingdom,2599,5575.56,19,293.4505263157895,286,3.1820464135021096,2,2011-12-08 12:10:00
16162,United Kingdom,4,37.4,1,37.4,2,9.35,252,2011-04-01 15:03:00
16163,United Kingdom,192,856.6,2,428.3,5,4.791666666666667,232,2011-04-21 15:15:00
16164,United Kingdom,433,822.48,3,274.16,27,2.433529411764706,17,2011-11-22 15:04:00
16168,United Kingdom,1892,3787.6,27,140.28148148148148,57,3.3155102040816327,11,2011-11-29 12:45:00
16169,United Kingdom,1325,1822.97,4,455.7425,71,2.0698823529411765,8,2011-12-01 15:28:00
16170,United Kingdom,1770,1885.05,6,314.175,106,2.08032,51,2011-10-20 08:21:00
16171,United Kingdom,24,73.2,1,73.2,3,3.4166666666666665,59,2011-10-11 14:51:00
16172,United Kingdom,787,1140.21,5,228.042,52,1.9330434782608694,95,2011-09-05 13:22:00
16173,United Kingdom,575,1418.32,6,236.38666666666666,70,4.0340476190476195,16,2011-11-24 10:53:00
16174,United Kingdom,651,1009.5500000000001,3,336.5166666666667,19,3.7252173913043474,126,2011-08-05 13:26:00
16175,United Kingdom,533,1037.59,4,259.3975,45,3.5925862068965517,94,2011-09-06 14:32:00
16177,United Kingdom,95,331.95,1,331.95,15,5.41,50,2011-10-20 12:57:00
16178,United Kingdom,94,197.9,1,197.9,8,3.19375,138,2011-07-24 16:05:00
16179,United Kingdom,99,215.83,1,215.83,11,3.732727272727273,61,2011-10-10 09:41:00
16180,United Kingdom,5867,10254.18,8,1281.7725,90,2.43179012345679,100,2011-08-31 16:28:00
16181,United Kingdom,152,305.54,1,305.54,11,2.411818181818182,73,2011-09-27 13:38:00
16182,United Kingdom,3791,6617.65,4,1654.4125,17,2.12,72,2011-09-28 13:23:00
16183,United Kingdom,113,338.71000000000004,1,338.71000000000004,15,3.5153333333333334,67,2011-10-03 14:59:00
16184,United Kingdom,561,1158.79,6,193.13166666666666,26,4.008,64,2011-10-06 17:43:00
16185,United Kingdom,260,529.41,2,264.705,31,3.302258064516129,17,2011-11-23 09:41:00
16186,United Kingdom,3020,4006.94,12,333.9116666666667,87,1.8390366972477066,23,2011-11-17 12:43:00
16187,United Kingdom,5048,6911.4400000000005,15,460.7626666666667,160,2.1664745762711863,32,2011-11-08 09:50:00
16188,United Kingdom,782,981.86,4,245.465,65,2.2217910447761198,45,2011-10-26 12:19:00
16189,United Kingdom,134,215.48,2,107.74,9,3.9436363636363634,16,2011-11-24 11:47:00
16190,United Kingdom,88,215.08,1,215.08,6,7.1866666666666665,40,2011-10-30 15:59:00
16191,United Kingdom,3351,5180.52,13,398.5015384615385,65,2.2528358208955224,3,2011-12-07 11:26:00
16193,United Kingdom,219,314.45,1,314.45,19,2.3473684210526318,237,2011-04-17 11:45:00
16198,United Kingdom,129,400.68100000000004,1,400.68100000000004,15,4.1794,75,2011-09-25 14:58:00
16200,United Kingdom,523,1080.6200000000001,2,540.3100000000001,149,2.595251396648045,4,2011-12-05 14:40:00
16201,United Kingdom,1286,1863.47,4,465.8675,74,2.0225225225225225,3,2011-12-06 16:02:00
16202,United Kingdom,191,365.27,1,365.27,18,3.4850000000000003,361,2010-12-14 10:43:00
16203,United Kingdom,262,592.9,4,148.225,27,2.875714285714286,59,2011-10-12 12:31:00
16204,United Kingdom,231,405.71,1,405.71,45,2.056140350877193,23,2011-11-16 13:40:00
16205,United Kingdom,517,761.38,4,190.345,73,2.2246938775510205,31,2011-11-09 09:32:00
16206,United Kingdom,272,537.0600000000001,4,134.26500000000001,52,2.346031746031746,55,2011-10-16 10:41:00
16207,United Kingdom,140,394.38,1,394.38,19,4.256842105263158,25,2011-11-14 13:51:00
16208,United Kingdom,333,664.26,2,332.13,61,3.159242424242424,45,2011-10-26 11:36:00
16209,United Kingdom,1179,2262.62,5,452.524,37,2.483913043478261,89,2011-09-12 11:58:00
16210,United Kingdom,7559,21086.3,18,1171.461111111111,74,3.7576422764227644,2,2011-12-08 12:36:00
16211,United Kingdom,154,547.02,1,547.02,23,3.8082608695652174,89,2011-09-12 12:11:00
16212,United Kingdom,244,690.34,2,345.17,40,4.468048780487805,19,2011-11-20 13:00:00
16213,United Kingdom,48,159.0,1,159.0,6,3.8166666666666664,79,2011-09-22 10:03:00
16214,United Kingdom,420,1062.75,3,354.25,36,4.525454545454545,171,2011-06-22 11:30:00
16215,United Kingdom,104,242.35,1,242.35,14,4.285714285714286,81,2011-09-20 10:18:00
16216,United Kingdom,254,914.9300000000001,1,914.9300000000001,37,8.991621621621622,267,2011-03-17 15:34:00
16217,United Kingdom,91,304.25,2,152.125,13,4.21,235,2011-04-18 13:31:00
16218,United Kingdom,2088,3084.68,7,440.6685714285714,56,1.6713095238095237,30,2011-11-10 09:59:00
16221,United Kingdom,717,864.86,3,288.2866666666667,90,2.2505154639175258,37,2011-11-03 11:43:00
16222,United Kingdom,365,846.72,1,846.72,120,3.224963503649635,318,2011-01-25 13:38:00
16224,United Kingdom,1116,1295.3,4,323.825,90,2.4532291666666666,57,2011-10-13 17:51:00
16225,United Kingdom,493,1096.32,5,219.26399999999998,109,2.393358208955224,45,2011-10-26 08:30:00
16226,United Kingdom,192,255.12,3,85.04,6,1.7675,203,2011-05-20 14:41:00
16227,United Kingdom,90,314.22,1,314.22,6,3.313333333333334,225,2011-04-28 13:33:00
16229,United Kingdom,318,1010.6,2,505.3,46,3.3648936170212767,87,2011-09-13 17:16:00
